City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,gorontalo,0.5412,123.0595,88.11,63,97,6.51,ID,1683862643
281,la almunia de dona godina,41.4767,-1.3745,50.0,75,10,5.23,ES,1683862673
282,hithadhoo,-0.6,73.0833,83.52,75,100,16.49,MV,1683862617
283,kandyagash,49.4744,57.4233,61.59,67,100,9.62,KZ,1683862673
284,nanpiao,41.0982,120.7479,81.95,20,27,15.97,CN,1683862674
285,bayevo,53.2833,80.7667,56.86,42,71,5.55,RU,1683862674
286,vila velha,-20.3297,-40.2925,73.94,89,75,3.44,BR,1683862635
287,villa gesell,-37.2639,-56.973,55.06,78,10,8.12,AR,1683862639
288,leua,48.2156,18.6071,51.3,81,100,7.34,SK,1683862674
289,onguday,50.75,86.15,61.43,55,100,4.36,RU,1683862674
290,crane,31.3974,-102.3501,75.58,12,1,3.58,US,1683862631
291,loreto,22.2667,-101.9667,69.01,19,1,10.49,MX,1683862674
292,bonthe,7.5264,-12.505,79.65,84,67,4.34,SL,1683862636
293,soio,-6.1349,12.3689,78.85,91,72,6.44,AO,1683862674
294,arraial do cabo,-22.9661,-42.0278,72.48,74,96,10.74,BR,1683862332
295,whitehorse,60.7161,-135.0538,56.17,35,75,13.8,CA,1683862606
296,fang,19.9169,99.2145,94.57,43,80,2.35,TH,1683862674
297,svetlyy,54.675,20.1347,47.97,76,3,8.05,RU,1683862674
298,kavaratti,10.5669,72.642,84.97,67,100,5.84,IN,1683862674
299,nikel,69.4128,30.222,42.98,100,100,4.27,RU,1683862674
300,codrington,-38.2667,141.9667,59.38,58,59,7.9,AU,1683862625
301,marrakesh,31.6315,-8.0083,62.67,63,0,8.05,MA,1683862509
302,malango,-2.9627,119.9001,83.77,61,91,4.38,ID,1683862674
303,borinskoye,52.4569,39.3713,48.36,80,70,8.75,RU,1683862674
304,lagos de moreno,21.35,-101.9167,68.92,20,2,5.79,MX,1683862674
305,akureyri,65.6835,-18.0878,48.13,76,100,21.85,IS,1683862675
306,de aar,-30.6497,24.0123,50.27,42,100,3.0,ZA,1683862675
307,broken hill,-31.95,141.4333,68.02,25,44,4.03,AU,1683862639
308,geraldton,-28.7667,114.6,81.01,29,7,14.97,AU,1683862423
309,pionerskiy,54.9508,20.2275,47.75,58,4,10.83,RU,1683862675
310,lieto,60.5103,22.4618,42.96,80,0,1.14,FI,1683862675
311,sur,22.5667,59.5289,92.57,40,0,7.63,OM,1683862630
312,st. john's,47.5649,-52.7093,38.28,66,40,19.57,CA,1683862640
313,ta`u,-14.2336,-169.5144,82.08,75,23,9.78,AS,1683862642
314,khanty-mansiysk,61.0042,69.0019,39.31,60,0,8.99,RU,1683862675
315,petauke,-14.2426,31.3253,56.01,73,0,3.24,ZM,1683862637
316,north bend,43.4065,-124.2243,55.17,87,100,8.05,US,1683862675
317,hawkinsville,32.2838,-83.4721,73.63,93,100,6.04,US,1683862675
318,prince rupert,54.3161,-130.3201,57.29,51,75,21.85,CA,1683862631
319,argo,37.6333,22.7333,53.78,87,11,4.23,GR,1683862549
320,ebebiyin,2.1511,11.3353,67.91,99,100,0.81,GQ,1683862675
321,fale old settlement,-9.3852,-171.2468,83.8,76,25,13.38,TK,1683862620
322,margate,51.3813,1.3862,51.87,89,100,8.99,GB,1683862630
323,amga,60.8953,131.9608,41.56,44,100,5.88,RU,1683862675
324,filipstad,59.7124,14.1683,47.73,65,30,1.97,SE,1683862675
325,mount isa,-20.7333,139.5,82.17,26,0,13.8,AU,1683862675
326,mersa matruh,31.3525,27.2453,64.6,82,40,10.36,EG,1683862676
327,kimberley,-28.7323,24.7623,51.49,62,0,9.22,ZA,1683862676
328,sirte,31.2089,16.5887,63.61,81,0,3.98,LY,1683862676
329,recani,31.2846,-4.2688,76.01,23,26,15.26,MA,1683862676
330,buka,40.8108,69.1986,78.01,32,100,6.82,UZ,1683862577
331,mili,6.0815,171.735,81.57,83,81,20.58,MH,1683862676
332,agua dulce,18.1333,-94.1333,80.02,74,93,5.44,MX,1683862676
333,resita,45.3008,21.8892,54.9,76,100,8.05,RO,1683862676
334,bikin,46.8161,134.26,68.92,30,3,6.82,RU,1683862676
335,san diego,32.7153,-117.1573,61.88,81,75,9.22,US,1683862459
336,anaconda,46.1285,-112.9423,49.19,80,87,3.44,US,1683862676
337,baiyin,36.5583,104.2081,66.45,15,100,6.8,CN,1683862676
338,mugia,43.1041,-9.2179,55.17,80,70,14.97,ES,1683862676
339,isangel,-19.55,169.2667,78.91,94,100,2.3,VU,1683862667
340,andergrove,-21.0833,149.1833,77.65,75,10,16.89,AU,1683862627
341,mahina,-17.5065,-149.489,82.17,69,75,3.44,PF,1683862535
342,akune,32.0167,130.2,70.9,57,75,8.95,JP,1683862676
343,san luis de la loma,17.2706,-100.8939,81.32,78,91,2.17,MX,1683862637
344,bondoukou,8.0333,-2.8,73.56,97,64,4.61,CI,1683862676
345,kurtamysh,54.9103,64.4319,52.12,50,75,10.13,RU,1683862677
346,hanceville,34.0607,-86.7675,69.66,97,100,5.75,US,1683862677
347,guabiraba,-8.4167,-35.6667,67.14,95,23,1.99,BR,1683862677
348,pemba,-12.974,40.5178,74.1,100,75,5.75,MZ,1683862677
349,axim,4.8699,-2.2405,80.4,84,100,3.83,GH,1683862677
350,touros,-5.1989,-35.4608,78.44,80,90,8.55,BR,1683862622
351,okhotsk,59.3833,143.3,38.3,78,100,7.09,RU,1683862677
352,palu,-0.8917,119.8707,91.67,52,99,2.39,ID,1683862677
353,quirinopolis,-18.4483,-50.4517,65.97,92,63,3.85,BR,1683862475
354,katsina-ala,7.1667,9.2833,79.2,83,99,9.86,NG,1683862677
355,severo-yeniseyskiy,60.3725,93.0408,32.16,74,100,9.06,RU,1683862677
356,booue,-0.0921,11.9385,73.2,99,100,1.59,GA,1683862677
357,mao,39.8885,4.2658,54.16,94,0,3.44,ES,1683862677
358,las palmas,28.4204,-14.0131,63.39,77,100,21.85,ES,1683862677
359,timaru,-44.4,171.25,58.06,67,100,5.01,NZ,1683862677
360,garachico,28.7781,-17.7646,64.51,68,75,13.8,ES,1683862643
361,wahpeton,46.2652,-96.6059,70.52,77,100,6.91,US,1683862677
362,sangsong-ni,39.1694,126.8856,68.72,37,100,8.84,KP,1683862677
363,yuzhno-kurilsk,44.0306,145.8556,46.4,66,13,3.09,RU,1683862626
364,gaogou,34.0175,119.1886,75.24,40,10,6.29,CN,1683862678
365,shingu,33.7333,135.9833,68.29,50,24,5.79,JP,1683862678
366,siuna,13.7332,-84.7773,75.06,87,64,0.65,NI,1683862678
367,afogados da ingazeira,-7.7508,-37.6392,72.68,69,86,5.3,BR,1683862678
368,baykalovo,57.3981,63.7684,46.83,35,2,6.22,RU,1683862678
369,berdigestyakh,62.0989,126.6992,40.78,38,100,6.53,RU,1683862640
370,itoman,26.1247,127.6694,77.4,61,40,12.66,JP,1683862644
371,sejenane,37.0572,9.2381,56.35,83,100,1.23,TN,1683862678
372,vanimo,-2.6741,141.3028,83.34,82,89,7.72,PG,1683862678
373,anloga,5.7947,0.8973,83.5,80,29,9.04,GH,1683862678
374,portland,45.5234,-122.6762,75.18,49,20,3.44,US,1683862480
375,kolonia town,6.964,158.206,87.8,74,100,5.75,FM,1683862571
376,muravlenko,63.7898,74.523,20.34,75,99,7.45,RU,1683862678
377,post,33.1909,-101.3782,69.06,12,0,10.29,US,1683862678
378,kapuskasing,49.4169,-82.4331,59.09,88,75,6.91,CA,1683862624
379,fort st. john,56.2499,-120.8529,66.09,39,75,5.75,CA,1683862617
380,vypasne,45.8756,34.1773,51.1,66,11,7.58,UA,1683862678
381,idabel,33.8957,-94.8263,75.15,100,100,11.5,US,1683862678
382,port alfred,-33.5906,26.891,60.19,98,100,18.68,ZA,1683862630
383,grand falls-windsor,48.9332,-55.6649,33.51,79,30,1.99,CA,1683862477
384,qamdo,31.1667,97.2333,32.5,49,100,5.23,CN,1683862678
385,sikasso,10.9167,-7.0,84.63,42,93,8.39,ML,1683862678
386,aykhal,66.0,111.5,33.3,100,100,18.75,RU,1683862637
387,torghay,49.6339,63.4981,65.12,48,74,10.63,KZ,1683862679
388,tamandare,-8.7597,-35.1047,76.33,81,36,4.5,BR,1683862679
389,kristiansund,63.1115,7.732,48.85,93,100,0.0,NO,1683862627
390,santa cruz,-17.8,-63.1667,67.46,94,40,3.44,BO,1683862621
391,puerto san jose,13.9256,-90.8244,83.48,73,20,6.26,GT,1683862679
392,asa,58.0167,14.6,35.08,63,11,4.94,SE,1683862679
393,antofagasta,-23.65,-70.4,58.28,83,21,2.21,CL,1683862679
394,ambon,-3.6954,128.1814,80.74,89,40,2.3,ID,1683862679
395,mana,5.6592,-53.7767,77.04,90,100,7.02,GF,1683862633
396,san juan de miraflores,-12.1629,-76.9635,70.32,80,98,9.48,PE,1683862679
397,hashtpar,37.8008,48.9037,62.28,94,100,2.68,IR,1683862679
398,"laikit, laikit ii (dimembe)",1.4792,124.9735,86.85,62,40,10.36,ID,1683862679
399,dadukou,26.5479,101.7054,76.41,41,75,6.22,CN,1683862679
400,arfoud,31.4348,-4.2375,74.75,24,27,15.88,MA,1683862679
401,san antonio de pale,-1.4014,5.6325,82.44,80,93,11.1,GQ,1683862643
402,amahai,-3.3333,128.9167,78.55,90,100,0.85,ID,1683862679
403,castillos,-34.1667,-53.8333,52.88,69,31,1.97,UY,1683862630
404,kinkala,-4.3614,14.7644,71.24,94,100,1.16,CG,1683862679
405,hasaki,35.7333,140.8333,69.22,55,54,10.25,JP,1683862623
406,scottsburg,38.6856,-85.7702,70.77,80,100,5.77,US,1683862679
407,isla vista,34.4133,-119.861,63.61,76,0,4.0,US,1683862632
408,papao,-17.75,-149.55,82.08,95,100,25.08,PF,1683862634
409,tangalle,6.024,80.7911,84.36,90,100,11.25,LK,1683862680
410,puerto armuelles,8.2833,-82.8667,76.98,84,75,3.44,PA,1683862680
411,pearsall,28.8922,-99.095,80.38,84,6,18.52,US,1683862680
412,marquette,46.5333,-87.6335,62.04,81,99,4.18,US,1683862680
413,kalemie,-5.9475,29.1947,70.09,88,52,2.04,CD,1683862680
414,mumbai,19.0144,72.8479,87.78,74,20,4.61,IN,1683862436
415,mildura,-34.2,142.15,73.08,44,100,1.3,AU,1683862680
416,salalah,17.0151,54.0924,82.49,65,0,3.44,OM,1683862680
417,whistler,50.1164,-122.9695,56.71,67,100,2.57,CA,1683862634
418,midelt,32.6852,-4.7451,61.99,38,36,4.38,MA,1683862680
419,kribi,2.95,9.9167,77.81,92,99,4.5,CM,1683862680
420,bishkul,54.7803,69.1033,48.54,46,0,13.42,KZ,1683862680
421,bardai,11.65,7.2333,78.37,61,43,8.84,NG,1683862680
422,copala,16.65,-98.9833,80.92,73,30,3.87,MX,1683862680
423,tenenkou,14.4572,-4.9169,88.83,11,86,4.38,ML,1683862680
424,horta,38.5333,-28.6333,60.03,85,63,5.99,PT,1683862639
425,isabela,6.7085,121.9711,89.65,70,79,3.67,PH,1683862680
426,cidreira,-30.1811,-50.2056,62.49,71,89,9.35,BR,1683862517
427,sao pedro do piaui,-5.9294,-42.7186,71.65,86,49,2.28,BR,1683862681
428,taoudenni,22.6783,-3.9836,89.19,11,93,9.35,ML,1683862681
429,belyy yar,53.6039,91.3903,49.89,71,0,15.66,RU,1683862681
430,nadi,-17.8,177.4167,87.8,55,40,13.8,FJ,1683862643
431,cockburn town,21.4612,-71.1419,80.06,78,27,13.78,TC,1683862409
432,san borja,-14.8167,-66.85,69.87,91,100,2.95,BO,1683862681
433,undurkhaan,47.3194,110.6556,52.97,19,0,7.43,MN,1683862681
434,aral,40.5156,81.2636,80.44,4,12,15.59,CN,1683862681
435,babruysk,53.15,29.2333,47.73,74,8,4.12,BY,1683862681
436,merizo village,13.2658,144.6691,90.16,81,30,7.63,GU,1683862681
437,ashland,40.8167,-82.2665,63.14,77,46,3.78,US,1683862681
438,erenhot,43.6475,111.9767,55.47,48,96,15.75,CN,1683862681
439,corn island,12.1694,-83.0418,81.84,83,6,13.02,NI,1683862681
440,belmonte,-15.8631,-38.8828,75.43,84,57,4.92,BR,1683862620
441,gazojak,41.1875,61.4036,81.91,25,8,12.33,TM,1683862487
442,fraga,41.5229,0.3489,49.57,74,1,6.71,ES,1683862681
443,gislaved,57.3044,13.5408,40.1,61,12,4.14,SE,1683862681
444,camalu,30.85,-116.0667,57.31,87,35,10.71,MX,1683862682
445,kavali,14.9167,79.9833,90.66,50,99,0.13,IN,1683862682
446,sao vicente,-23.9631,-46.3919,71.98,26,86,3.49,BR,1683862639
447,tambacounda,13.7539,-13.7586,89.65,37,0,6.91,SN,1683862682
448,plettenberg bay,-34.0527,23.3716,56.39,83,100,11.45,ZA,1683862682
449,altamira,-3.2033,-52.2064,72.66,99,100,2.68,BR,1683862682
450,yuza,39.0,139.9167,59.05,50,0,7.56,JP,1683862682
451,iquitos,-3.7481,-73.2472,75.24,94,40,3.44,PE,1683862682
452,neiafu,-18.65,-173.9833,83.08,78,40,5.75,TO,1683862619
453,klyuchi,52.2667,79.1667,58.1,41,96,7.94,RU,1683862682
454,veinticinco de mayo,-35.4323,-60.1727,44.98,87,15,1.99,AR,1683862682
455,kuanda,56.3161,116.0806,43.52,43,79,4.99,RU,1683862682
456,la'ie,21.6477,-157.9253,78.12,72,42,5.99,US,1683862631
457,midland,31.9974,-102.0779,77.67,12,0,4.61,US,1683862520
458,newman,37.3138,-121.0208,71.94,68,0,1.99,US,1683862633
459,taperoa,-7.2075,-36.8267,67.84,96,40,5.84,BR,1683862682
460,guaruja,-23.9931,-46.2564,71.89,26,84,4.68,BR,1683862682
461,labytnangi,66.6572,66.4183,19.38,93,98,5.01,RU,1683862618
462,campbellsville,37.3434,-85.3419,66.31,56,100,5.55,US,1683862683
463,saint-philippe,-21.3585,55.7679,72.99,77,94,10.0,RE,1683862683
464,hovd,48.0056,91.6419,66.99,19,10,6.46,MN,1683862640
465,chililabombwe,-12.3648,27.8229,51.93,87,0,4.41,ZM,1683862683
466,macapa,0.0389,-51.0664,76.98,100,0,3.44,BR,1683862444
467,chamzinka,54.4019,45.7839,50.95,68,100,11.48,RU,1683862683
468,nabire,-3.3667,135.4833,84.31,75,100,2.35,ID,1683862683
469,paka,4.6374,103.4368,87.73,79,40,3.44,MY,1683862619
470,yopal,5.3378,-72.3959,72.46,93,99,2.26,CO,1683862683
471,kone,-21.0595,164.8658,78.21,60,100,8.05,NC,1683862626
472,hell-ville,-13.4,48.2667,73.27,76,20,2.3,MG,1683862683
473,balqash,46.8481,74.995,70.39,32,0,4.47,KZ,1683862683
474,el porvenir,13.7617,-87.3458,74.53,83,87,2.19,HN,1683862683
475,asentamiento humano nicolas de pierola,-11.95,-76.7,59.29,74,99,0.72,PE,1683862683
476,campagnano di roma,42.1388,12.3708,55.2,92,99,1.01,IT,1683862683
477,ruteng,-8.6136,120.4721,76.23,51,44,2.48,ID,1683862683
478,barrouallie,13.2333,-61.2667,77.07,80,100,7.36,VC,1683862683
479,fortaleza,-3.7227,-38.5247,82.53,83,0,3.44,BR,1683862670
480,dubbo,-32.25,148.6167,71.73,46,0,6.91,AU,1683862683
481,arkhangel'sk,64.5401,40.5433,43.59,82,100,2.73,RU,1683862684
482,pathein,16.7833,94.7333,79.65,86,100,5.82,MM,1683862636
483,mejit,10.2753,170.8646,81.12,81,79,16.82,MH,1683862684
484,jiazi,22.8779,116.067,73.62,79,100,8.14,CN,1683862684
485,vorkuta,67.5,64.0,21.31,85,16,5.97,RU,1683862396
486,bereznik,62.8551,42.7072,50.58,73,90,6.87,RU,1683862642
487,bayanhongor,46.7167,100.1167,47.77,34,100,3.49,MN,1683862629
488,okha,53.5739,142.9478,45.07,65,7,4.47,RU,1683862640
489,port augusta,-32.5,137.7667,68.7,41,7,8.79,AU,1683862440
490,puerto baquerizo moreno,-0.9,-89.6,78.8,88,84,8.46,EC,1683862630
491,akjoujt,19.6969,-14.4164,84.74,26,25,11.14,MR,1683862684
492,arno,60.1167,18.6333,44.78,61,65,7.99,SE,1683862684
493,yazoo city,32.8551,-90.4056,65.91,94,100,8.95,US,1683862684
494,bemidji,47.4736,-94.8803,69.89,60,0,6.91,US,1683862684
495,vertientes,21.2594,-78.1464,74.01,89,83,9.89,CU,1683862684
496,bulawayo,-20.15,28.5833,53.98,63,0,5.21,ZW,1683862684
497,bathsheba,13.2167,-59.5167,81.21,78,20,10.36,BB,1683862684
498,bodaybo,57.8506,114.1933,42.73,63,34,4.18,RU,1683862684
499,tobruk,32.0836,23.9764,63.25,85,0,11.72,LY,1683862684
500,aksu,41.1231,80.2644,75.2,8,13,5.17,CN,1683862684
501,ciudad bolivar,8.1222,-63.5497,83.34,58,62,11.36,VE,1683862640
502,raichur,16.2,77.3667,92.35,47,98,13.69,IN,1683862685
503,buurhakaba,2.8026,44.0781,75.15,89,86,11.68,SO,1683862685
504,broome,42.2506,-75.833,59.54,83,7,2.8,US,1683862589
505,naracoorte,-36.9579,140.7383,61.9,57,75,5.61,AU,1683862685
506,montecchio emilia,44.7014,10.4471,55.08,84,89,0.36,IT,1683862685
507,jaca,42.569,-0.5499,39.99,92,12,5.14,ES,1683862685
508,cadale,2.7603,46.3222,81.14,82,46,14.94,SO,1683862685
509,kembe,4.6228,21.8865,68.77,97,39,1.7,CF,1683862685
510,mcalester,34.9334,-95.7697,75.29,87,40,5.75,US,1683862685
511,kazanlak,42.6167,25.4,45.18,97,100,1.28,BG,1683862685
512,cooma,-36.2333,149.1333,61.05,32,66,2.71,AU,1683862685
513,valparaiso,-33.0393,-71.6273,71.24,57,0,4.61,CL,1683862685
514,aalborg,57.048,9.9187,48.13,87,75,4.61,DK,1683862685
515,plainfield,40.6168,-74.4173,73.89,55,0,4.61,US,1683862391
516,camabatela,-8.1881,15.375,59.79,57,18,3.85,AO,1683862685
517,mawlamyinegyunn,16.3833,95.2667,78.76,84,100,6.29,MM,1683862685
518,kapit,2.0167,112.9333,96.31,47,7,1.39,MY,1683862685
519,la sarre,48.8002,-79.1996,51.49,98,81,6.04,CA,1683862686
520,tual,-5.6667,132.75,78.98,88,100,15.08,ID,1683862686
521,forster,-32.1667,152.5167,69.39,72,0,3.0,AU,1683862638
522,lamu,-2.2717,40.902,77.22,83,93,13.11,KE,1683862621
523,enterprise,36.0252,-115.2419,80.82,16,20,8.01,US,1683862686
524,urengoy,65.9667,78.3667,15.31,82,85,10.38,RU,1683862686
525,makamba,-4.1348,29.804,62.83,91,100,2.26,BI,1683862686
526,tadine,-21.55,167.8833,73.87,70,100,19.95,NC,1683862686
527,howrah,22.5892,88.3103,89.6,79,75,8.05,IN,1683862617
528,beihai,21.4833,109.1,71.11,90,100,15.1,CN,1683862686
529,larreynaga,12.6769,-86.5719,79.88,75,76,2.08,NI,1683862686
530,kailua-kona,19.6406,-155.9956,82.27,77,40,6.91,US,1683862686
531,charters towers,-20.1,146.2667,76.82,51,73,16.15,AU,1683862686
532,mata-utu,-13.2816,-176.1745,83.71,71,55,14.27,WF,1683862533
533,veraval,20.9,70.3667,91.18,47,0,13.78,IN,1683862686
534,barkhan,29.8977,69.5256,87.53,11,0,2.19,PK,1683862686
535,newport,51.5877,-2.9984,51.51,90,20,13.35,GB,1683862686
536,namsos,64.4662,11.4957,46.45,93,100,0.0,NO,1683862686
537,albert,50.0009,2.651,52.07,95,0,8.05,FR,1683862687
538,contamana,-7.3333,-75.0167,71.56,99,31,0.85,PE,1683862687
539,sabratah,32.7933,12.4885,70.11,53,44,7.14,LY,1683862673
540,el calafate,-50.3408,-72.2768,43.75,85,52,10.65,AR,1683862687
541,sainyabuli,19.25,101.75,82.72,74,93,4.18,LA,1683862687
542,east london,-33.0153,27.9116,64.09,84,100,14.56,ZA,1683862687
543,saudarkrokur,65.7461,-19.6394,48.11,79,100,17.27,IS,1683862687
544,beichengqu,40.4394,113.1536,67.03,22,27,19.24,CN,1683862687
545,cestos city,5.46,-9.5828,78.6,86,100,3.98,LR,1683862622
546,corinto,37.9407,22.9573,53.89,84,3,3.56,GR,1683862687
547,naze,28.3667,129.4833,74.32,61,15,10.16,JP,1683862687
548,los andes,-32.8337,-70.5983,61.02,32,69,2.62,CL,1683862401
549,usinsk,65.9939,57.5281,32.59,100,100,14.45,RU,1683862687
550,mayna,54.1135,47.6231,50.76,64,100,11.61,RU,1683862687
551,nuku'alofa,-21.1333,-175.2,79.14,89,75,6.91,TO,1683862687
552,harper,4.375,-7.7169,80.87,84,99,6.17,LR,1683862688
553,praia,14.9215,-23.5087,72.14,78,20,11.5,CV,1683862688
554,champerico,14.3,-91.9167,85.28,70,33,11.32,GT,1683862688
555,klaksvik,62.2266,-6.589,47.32,82,45,5.57,FO,1683862688
556,sauri,11.7266,6.7837,78.85,59,38,7.07,NG,1683862688
557,whakatane,-37.9585,176.9854,60.51,62,2,4.0,NZ,1683862688
558,magdagachi,53.45,125.8,62.69,54,100,9.15,RU,1683862688
559,cannonvale,-20.2833,148.7,69.19,62,16,19.04,AU,1683862688
560,lisala,2.15,21.5167,71.91,92,84,1.23,CD,1683862688
561,moyale,3.5167,39.0584,66.38,85,97,2.1,KE,1683862688
562,pimentel,-6.8367,-79.9342,75.49,83,20,13.8,PE,1683862688
